timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost,vibration_rms_roll_mean_5,vibration_rms_roll_std_5,vibration_rms_roll_mean_10,vibration_rms_roll_max_10,vibration_rms_roll_min_10,vibration_rms_lag_1,vibration_rms_lag_3,vibration_rms_lag_5,vibration_rms_delta,vibration_rms_trend_5,vibration_rms_deviation,temperature_motor_roll_mean_5,temperature_motor_roll_std_5,temperature_motor_roll_mean_10,temperature_motor_roll_max_10,temperature_motor_roll_min_10,temperature_motor_lag_1,temperature_motor_lag_3,temperature_motor_lag_5,temperature_motor_delta,temperature_motor_trend_5,temperature_motor_deviation,current_phase_avg_roll_mean_5,current_phase_avg_roll_std_5,current_phase_avg_roll_mean_10,current_phase_avg_roll_max_10,current_phase_avg_roll_min_10,current_phase_avg_lag_1,current_phase_avg_lag_3,current_phase_avg_lag_5,current_phase_avg_delta,current_phase_avg_trend_5,current_phase_avg_deviation,pressure_level_roll_mean_5,pressure_level_roll_std_5,pressure_level_roll_mean_10,pressure_level_roll_max_10,pressure_level_roll_min_10,pressure_level_lag_1,pressure_level_lag_3,pressure_level_lag_5,pressure_level_delta,pressure_level_trend_5,pressure_level_deviation,rpm_roll_mean_5,rpm_roll_std_5,rpm_roll_mean_10,rpm_roll_max_10,rpm_roll_min_10,rpm_lag_1,rpm_lag_3,rpm_lag_5,rpm_delta,rpm_trend_5,rpm_deviation,temp_differential,vib_to_rpm,power_est,pressure_stability,maintenance_stress
2046-09-26,M07,Pump,0.68,42.42,3.51,16.2,559.7,idle,53.98,14.6,28.15,0,none,0.0,1.716,0.5795515507700747,1.55,2.15,0.54,1.97,1.95,0.59,-1.29,0.018000000000000016,-1.7872806492515383,46.694,7.843760577681881,49.271,65.33,37.33,40.22,60.19,37.33,2.200000000000003,1.0180000000000007,-0.544884748737223,10.229999999999999,3.781130783244582,10.26,12.34,3.31,12.34,11.47,12.1,-8.83,-1.718,-1.7771991145787007,87.60000000000001,40.60147780561671,76.51,114.1,16.2,110.2,92.6,23.5,-94.0,-1.4600000000000002,-1.7585523484292456,976.8800000000001,390.4513695711692,970.74,1331.7,510.2,541.7,1302.7,510.2,18.0,9.900000000000011,-1.0684554484022988,27.82,0.001214936551457271,1.964547,0.18493148573841484,42.1044
2046-09-27,M07,Pump,0.67,36.75,3.34,22.1,550.6,idle,54.1,8.4,28.03,0,none,0.0,1.448,0.7057053209378525,1.431,2.15,0.54,0.68,1.97,2.01,-0.010000000000000009,-0.26799999999999996,-1.1022869577778436,44.984,9.061149485578294,46.413,60.19,36.75,42.42,45.34,45.3,-5.670000000000002,-1.7099999999999995,-0.9087047005057165,8.599999999999998,4.737821229214921,9.413,12.34,3.31,3.51,12.34,11.49,-0.16999999999999993,-1.6300000000000001,-1.1101915260992186,70.26000000000002,47.252915253981776,67.30999999999999,110.2,16.2,16.2,110.2,108.8,5.900000000000002,-17.339999999999996,-1.019194219482995,833.3,388.39587407695467,904.5,1331.7,510.2,559.7,1211.8,1268.5,-9.100000000000023,-143.57999999999998,-0.7278654230952128,28.35,0.0012168543186187012,1.8390039999999999,0.3145459273347669,41.657000000000004
2046-09-28,M07,Pump,1.79,60.37,11.56,91.5,1248.7,normal,54.4,16.8,27.73,0,none,0.0,1.416,0.6804263369388323,1.5559999999999998,2.15,0.59,0.67,1.97,1.95,1.12,-0.03199999999999999,0.5495746155576289,45.019999999999996,9.136708926084697,48.189,60.37,36.75,36.75,40.22,60.19,23.619999999999997,0.03599999999999994,1.6800176214889697,8.617999999999999,4.751601835170913,10.238,12.34,3.34,3.34,12.34,11.47,8.22,0.01799999999999997,0.6191465925374465,70.04,47.12529045003313,73.99,110.2,16.2,22.1,110.2,92.6,69.4,-0.21999999999999886,0.45538084236679055,822.5,372.5060469307869,978.0400000000002,1331.7,510.2,550.6,541.7,1302.7,698.1,-10.8,1.1441421933882603,43.56999999999999,0.0014334908189838167,14.434972000000002,1.3063961584243062,102.816
2046-09-29,M07,Pump,1.96,63.5,12.0,93.5,1332.6,normal,54.88,9.2,27.25,0,none,0.0,1.414,0.6784025353726189,1.5370000000000001,2.01,0.59,1.79,0.68,1.97,0.16999999999999993,-0.0020000000000000018,0.8047132789270253,48.652,12.342697031038114,48.852000000000004,63.5,36.75,60.37,42.42,45.34,3.1300000000000026,3.6319999999999992,1.2029688216262584,8.549999999999999,4.687013974803103,10.225,12.34,3.34,11.56,3.51,12.34,0.4399999999999995,-0.06799999999999998,0.736060616094775,66.70000000000002,44.059448475894285,75.1,110.2,16.2,91.5,16.2,110.2,2.0,-3.3400000000000007,0.6082676951322529,846.6599999999999,406.4394210703504,985.8199999999999,1332.6,510.2,1248.7,559.7,1211.8,83.89999999999986,24.15999999999999,1.1956022355313447,54.3,0.0014708089338825686,15.9912,1.4017988902850236,113.0528
2046-09-30,M07,Pump,2.43,81.96,16.57,146.3,1779.7,peak,55.2,15.5,26.93,0,none,0.0,1.506,0.7939962216534773,1.6019999999999999,2.43,0.59,1.96,0.67,1.97,0.4700000000000002,0.09200000000000004,1.1635869492944262,57.0,18.022537279750594,51.338,81.96,36.75,63.5,36.75,40.22,18.459999999999994,8.347999999999999,1.3849249481397432,9.395999999999999,5.79331770231874,10.672,16.57,3.34,12.0,3.34,12.34,4.57,0.8460000000000001,1.2383018744063115,73.92000000000002,54.65392941042744,81.49,146.3,16.2,93.5,22.1,110.2,52.80000000000001,7.2200000000000015,1.3243305348350147,1094.26,531.9319157561443,1030.6200000000001,1779.7,510.2,1332.6,550.6,541.7,447.10000000000014,247.6,1.2885857209133074,66.46,0.001365398655023888,29.489629,1.979166398922294,139.65600000000003
2046-10-01,M07,Pump,0.67,40.59,3.33,23.9,524.4,idle,55.27,14.0,26.87,0,none,0.0,1.504,0.7966052974968204,1.61,2.43,0.67,2.43,1.79,0.68,-1.7600000000000002,-0.0020000000000000018,-1.0468111642038234,56.63399999999999,18.407127152274462,51.664,81.96,36.75,81.96,60.37,42.42,-41.36999999999999,-0.36599999999999966,-0.8716141691127844,9.36,5.839413497946492,9.795,16.57,3.33,16.57,11.56,3.51,-13.24,-0.03599999999999994,-1.0326202691577806,75.46000000000001,52.69428811550627,81.53,146.3,16.2,146.3,91.5,16.2,-122.4,1.5399999999999998,-0.9784723163874741,1087.2,540.9581915453373,1032.04,1779.7,524.4,1779.7,1248.7,559.7,-1255.3000000000002,-7.060000000000014,-1.040375956512781,26.590000000000003,0.0012776506239959838,1.746252,0.31672405026185385,42.557900000000004
2046-10-02,M07,Pump,1.87,59.8,12.32,96.4,1221.5,normal,55.42,9.2,26.72,0,none,0.0,1.7440000000000002,0.6497537995271738,1.596,2.43,0.67,0.67,1.96,0.67,1.2000000000000002,0.24000000000000005,0.1938897642695573,61.24399999999999,14.694207362086647,53.114,81.96,36.75,40.59,63.5,36.75,19.209999999999994,4.609999999999999,-0.09826934774249489,11.155999999999999,4.816329515305187,9.878,16.57,3.33,3.33,12.0,3.34,8.99,1.796,0.24167279855360788,90.32000000000002,43.57134379382839,80.29,146.3,16.2,23.9,93.5,22.1,72.5,14.860000000000003,0.13954093485562155,1221.3799999999999,450.1718083132284,1027.34,1779.7,524.4,524.4,1332.6,550.6,697.1,134.18,0.0002665648339758743,50.599999999999994,0.0015309046129275104,15.04888,1.0673160908640287,109.17740000000002
2046-10-03,M07,Pump,0.61,41.25,3.9,19.8,545.2,idle,55.9,10.6,26.23,0,none,0.0,1.5080000000000002,0.8206826426822965,1.4620000000000002,2.43,0.61,1.87,2.43,1.79,-1.2600000000000002,-0.23600000000000004,-1.0940777171716978,57.42,17.24500072484777,51.220000000000006,81.96,36.75,59.8,81.96,60.37,-18.549999999999997,-3.8239999999999994,-0.9376576140666607,9.623999999999999,5.777960712915909,9.121,16.57,3.33,12.32,16.57,11.56,-8.42,-1.532,-0.9906437963181892,75.98000000000002,53.70602387069802,73.01,146.3,16.2,96.4,146.3,91.5,-76.60000000000001,-14.34,-1.0460632038025695,1080.6799999999998,540.3955005364144,951.5900000000001,1779.7,524.4,1221.5,1779.7,1248.7,-676.3,-140.7,-0.9909036999347605,30.65,0.0011188554453621525,2.1262800000000004,0.2605948590951751,39.689
2046-10-04,M07,Pump,0.51,43.95,3.53,21.3,564.1,idle,56.4,11.3,25.73,0,none,0.0,1.2180000000000002,0.8753970527709108,1.316,2.43,0.51,0.61,0.67,1.96,-0.09999999999999998,-0.29,-0.8086834761570132,53.510000000000005,17.731287319312116,51.080999999999996,81.96,36.75,41.25,40.59,63.5,2.700000000000003,-3.9099999999999993,-0.5391569101639183,7.929999999999998,6.137642055382467,8.24,16.57,3.33,3.9,3.33,12.0,-0.3700000000000001,-1.6940000000000002,-0.7168760042858818,61.54000000000002,57.397151497264936,64.12,146.3,16.2,19.8,23.9,93.5,1.5,-14.440000000000001,-0.7010788661529815,926.9799999999999,559.7727101243877,886.8199999999999,1779.7,524.4,545.2,524.4,1332.6,18.899999999999977,-153.7,-0.6482629978390053,32.650000000000006,0.0009040950025865095,1.9912729999999998,0.3461162908488314,34.403999999999996
2046-10-05,M07,Pump,2.11,59.67,12.41,125.9,1321.8,normal,56.72,9.6,25.42,0,none,0.0,1.154,0.7699870128774877,1.33,2.43,0.51,0.51,1.87,2.43,1.5999999999999999,-0.06400000000000006,1.2414181566675622,49.052,9.83321514053248,53.025999999999996,81.96,36.75,43.95,59.8,81.96,15.719999999999999,-4.457999999999998,1.0797986079214614,7.097999999999999,4.812542986820941,8.247,16.57,3.33,3.53,12.32,16.57,8.88,-0.8320000000000001,1.1037594133922901,57.460000000000015,50.130958498715955,65.69000000000001,146.3,16.2,21.3,96.4,146.3,104.60000000000001,-4.080000000000001,1.365221522337355,835.4,400.0621514215031,964.8300000000002,1779.7,524.4,564.1,1221.5,1779.7,757.6999999999999,-91.58000000000001,1.215810785125868,50.07,0.001596308052683401,16.403538,2.1910890722086536,125.35119999999999
2046-10-06,M07,Pump,2.0,60.15,11.29,102.5,1245.2,normal,56.77,10.0,25.37,0,none,0.0,1.42,0.7904429138147786,1.462,2.43,0.51,2.11,0.61,0.67,-0.10999999999999988,0.266,0.7336730111224449,52.964,9.510650871522865,54.799,81.96,36.75,59.67,41.25,40.59,0.4799999999999969,3.911999999999999,0.7555660007367405,8.69,4.564674139519667,9.025,16.57,3.33,12.41,3.9,3.33,-1.120000000000001,1.5919999999999999,0.5695791118098096,73.18000000000002,49.292971101364785,74.32000000000001,146.3,19.8,125.9,19.8,23.9,-23.400000000000006,15.719999999999999,0.5948097642304983,979.5600000000001,389.7125261009733,1033.3799999999999,1779.7,524.4,1321.8,545.2,524.4,-76.59999999999991,144.16000000000003,0.6816304687320383,50.15,0.0016061676710073267,14.058307999999998,1.4006557255184846,119.21700000000001
2046-10-07,M07,Pump,1.92,60.23,11.3,78.9,1259.5,normal,57.02,12.8,25.12,0,none,0.0,1.4300000000000002,0.7978408362574565,1.587,2.43,0.51,2.0,0.51,1.87,-0.08000000000000007,0.009999999999999964,0.6140806156734918,53.05,9.58953596374708,57.147000000000006,81.96,40.59,60.15,43.95,59.8,0.0799999999999983,0.08599999999999994,0.7487249805043139,8.485999999999999,4.380985049049995,9.821000000000002,16.57,3.33,11.29,3.53,12.32,0.010000000000001563,-0.2039999999999999,0.6423066360262046,69.68000000000002,47.831704966475776,80.00000000000001,146.3,19.8,102.5,21.3,96.4,-23.599999999999994,-3.5,0.19275877225335888,987.1600000000001,395.93119730579684,1104.27,1779.7,524.4,1245.2,564.1,1221.5,14.299999999999955,7.6,0.687846608371701,47.42999999999999,0.0015244144380753121,14.23235,1.1323190108612209,115.1804
2046-10-08,M07,Pump,1.92,39.2,3.95,22.1,522.9,idle,57.4,16.4,24.73,0,none,0.0,1.6919999999999997,0.6653345023369812,1.6,2.43,0.51,1.92,2.11,0.61,0.0,0.262,0.34263327074155714,52.64,10.241811363230553,55.029999999999994,81.96,39.2,60.23,59.67,41.25,-21.029999999999994,-0.4099999999999994,-1.3122550589776525,8.495999999999999,4.367937728493801,9.059999999999999,16.57,3.33,11.3,12.41,3.9,-7.3500000000000005,0.010000000000000054,-1.04074192636783,70.14000000000001,47.23947501825124,73.06000000000002,146.3,19.8,78.9,125.9,19.8,-56.800000000000004,0.46000000000000013,-1.0169439496743888,982.7,402.2298161499242,1031.69,1779.7,522.9,1259.5,1321.8,545.2,-736.6,-4.460000000000013,-1.1431273049034414,22.800000000000004,0.0036718301076337713,2.065455,0.315084072557161,115.948
2046-10-09,M07,Pump,0.54,41.18,3.76,19.8,514.9,idle,57.73,17.2,24.4,0,none,0.0,1.698,0.6520122698231978,1.458,2.43,0.51,1.92,2.0,0.51,-1.38,0.006000000000000005,-1.7757678448742569,52.086,10.884159590891633,52.798,81.96,39.2,39.2,60.15,43.95,1.9799999999999969,-0.5540000000000006,-1.0019974173646649,8.541999999999998,4.303297572792241,8.236,16.57,3.33,3.95,11.29,3.53,-0.1900000000000004,0.046,-1.1112150153714984,69.84,47.63032647379171,65.69000000000001,146.3,19.8,22.1,102.5,21.3,-2.3000000000000007,-0.3,-1.0505889555184675,972.8599999999999,415.4160721493595,949.9200000000001,1779.7,514.9,522.9,1245.2,564.1,-8.0,-9.840000000000009,-1.102412546027082,23.98,0.0010487473092105788,1.936024,0.2835051140456595,36.9472
2046-10-10,M07,Pump,0.51,37.66,3.62,22.9,559.8,idle,57.97,11.2,24.17,0,none,0.0,1.3780000000000001,0.77943569330638,1.266,2.11,0.51,0.54,1.92,2.11,-0.030000000000000027,-0.31999999999999995,-1.1134833304661151,47.684,11.484382003399087,48.368,60.23,37.66,41.18,60.23,59.67,-3.520000000000003,-4.402000000000001,-0.8728299628170584,6.783999999999997,4.119627410336931,6.941,12.41,3.33,3.76,11.3,12.41,-0.13999999999999968,-1.7579999999999998,-0.7680119786714796,49.240000000000016,38.7731608203404,53.35,125.9,19.8,19.8,78.9,125.9,3.099999999999998,-20.6,-0.6793341453030973,820.46,394.65576519291056,827.93,1321.8,514.9,514.9,1259.5,1321.8,44.89999999999998,-152.4,-0.6604741573334725,26.459999999999997,0.0009110396407459873,2.0264759999999997,0.4650689551037863,35.3617
2046-10-11,M07,Pump,0.58,42.96,4.0,22.2,551.0,idle,58.25,15.0,23.88,0,none,0.0,1.094,0.7544401898096337,1.2570000000000001,2.11,0.51,0.51,1.92,2.0,0.06999999999999995,-0.284,-0.6812095723220251,44.246,9.156690450156958,48.605000000000004,60.23,37.66,37.66,39.2,60.15,5.300000000000004,-3.4379999999999997,-0.14044222230486425,5.325999999999999,3.34301959312224,7.008,12.41,3.53,3.62,3.95,11.29,0.3799999999999999,-1.4579999999999997,-0.39663552650882206,33.180000000000014,25.584897889184113,53.18000000000001,125.9,19.8,22.9,22.1,102.5,-0.6999999999999993,-16.06,-0.42915774500187615,681.6200000000001,323.5871551838881,830.5899999999999,1321.8,514.9,559.8,522.9,1245.2,-8.799999999999955,-138.84,-0.40366237516298786,27.96,0.0010526315598433473,2.204,0.6690775560344915,39.61
2046-10-12,M07,Pump,0.58,38.38,3.31,24.9,534.3,idle,58.32,9.2,23.82,0,none,0.0,0.826,0.6122744482664575,1.128,2.11,0.51,0.58,0.54,1.92,0.0,-0.26799999999999996,-0.4017149975744253,39.876,2.168935222636709,46.463,60.23,37.66,42.96,41.18,60.23,-4.579999999999998,-4.369999999999999,-0.6897075641682927,3.727999999999999,0.27869337989802884,6.107,12.41,3.31,4.0,3.76,11.3,-0.69,-1.598,-1.4993182411751889,22.380000000000013,1.8294808006579193,46.03,125.9,19.8,22.2,19.8,78.9,2.6999999999999993,-10.8,1.377364694193222,536.58,18.771441074185223,761.87,1321.8,514.9,551.0,514.9,1259.5,-16.700000000000045,-145.04000000000002,-0.12146045926594494,29.180000000000003,0.0010855324520768772,1.768533,1.1126000390527075,39.657599999999995
2046-10-13,M07,Pump,0.66,43.12,3.58,20.4,537.8,idle,58.82,15.1,23.32,0,none,0.0,0.5740000000000001,0.05639148871943314,1.133,2.11,0.51,0.58,0.51,1.92,0.08000000000000007,-0.25199999999999995,1.5223532243436144,40.660000000000004,2.5401968427652246,46.65,60.23,37.66,38.38,37.66,39.2,4.739999999999995,0.7839999999999989,0.9683907638613508,3.6539999999999986,0.2529426812520531,6.075,12.41,3.31,3.31,3.62,3.95,0.27,-0.07400000000000002,-0.2924407836411119,22.040000000000013,2.040343108395226,46.089999999999996,125.9,19.8,24.9,22.9,22.1,-4.5,-0.3400000000000006,-0.8037469867463478,539.5600000000001,17.171284168681424,761.13,1321.8,514.9,534.3,559.8,522.9,3.5,2.9799999999999955,-0.10249610530583415,28.019999999999996,0.0012272219927998889,1.9253239999999998,0.9255894167017159,44.7032
2046-10-14,M07,Pump,0.54,36.18,3.68,20.4,537.8,idle,59.15,17.3,22.98,0,none,0.0,0.5740000000000001,0.05639148871943314,1.136,2.11,0.51,0.66,0.58,0.54,-0.12,0.0,-0.6018605770660809,39.66,3.1863144854194907,45.873,60.23,36.18,43.12,42.96,41.18,-6.939999999999998,-1.0,-1.0921366369390753,3.637999999999998,0.24702226620079362,6.090000000000001,12.41,3.31,3.58,4.0,3.76,0.10000000000000009,-0.015999999999999924,0.16995635660720224,22.160000000000007,1.8875910573998576,46.0,125.9,19.8,20.4,22.2,19.8,0.0,0.11999999999999958,-0.9323559557591309,544.14,10.834112792546103,758.5,1321.8,514.9,537.8,551.0,514.9,0.0,4.579999999999996,-0.5851832635557913,18.88,0.0010040907213817272,1.9791039999999998,0.9205772019055944,37.856
2046-10-15,M07,Pump,0.54,42.07,3.91,20.4,528.7,idle,59.62,9.4,22.52,0,none,0.0,0.5800000000000001,0.04898979485560211,0.9790000000000001,2.0,0.51,0.54,0.58,0.51,0.0,0.006000000000000005,-0.8148333094008692,40.541999999999994,3.1035818017243204,44.113,60.23,36.18,36.18,38.38,37.66,5.890000000000001,0.8820000000000008,0.4923185099552057,3.695999999999999,0.2742808779316981,5.24,11.3,3.31,3.68,3.31,3.62,0.22999999999999998,0.05800000000000001,0.7799377333185462,21.66000000000001,1.971801207012471,35.45,102.5,19.8,20.4,24.9,22.9,0.0,-0.5,-0.6389772446607379,537.9199999999998,8.20408434876251,679.19,1259.5,514.9,537.8,534.3,559.8,-9.099999999999909,-6.219999999999982,-1.1238167754470938,32.67,0.0010213731601783024,2.0672170000000003,0.9418278200240899,38.1568
2046-10-16,M07,Pump,0.7,42.07,3.51,17.8,524.9,idle,60.12,16.7,22.02,0,none,0.0,0.604,0.072663608498299,0.849,1.92,0.51,0.54,0.66,0.58,0.15999999999999992,0.024,1.3193408350857718,40.364000000000004,2.9520552162848035,42.30499999999999,60.23,36.18,42.07,43.12,42.96,0.0,-0.1780000000000001,0.5778828940257905,3.597999999999999,0.2208393080929451,4.462,11.3,3.31,3.91,3.58,4.0,-0.40000000000000036,-0.09800000000000005,-0.398299427836441,20.78000000000001,2.563591231061556,26.98,78.9,17.8,20.4,20.4,22.2,-2.599999999999998,-0.8799999999999997,-1.162386469904985,532.6999999999999,5.731928122509008,607.16,1259.5,514.9,528.7,537.8,551.0,-3.800000000000068,-5.220000000000004,-1.3607749008366274,25.37,0.0013335873245649205,1.842399,0.8565924655474176,48.096
2046-10-17,M07,Pump,1.82,51.08,11.52,104.3,1258.7,normal,60.23,13.2,21.9,0,none,0.0,0.852,0.5458204833092974,0.8390000000000001,1.92,0.51,0.7,0.54,0.58,1.12,0.24800000000000005,1.7731520058234722,42.903999999999996,5.32674666189366,41.39,51.08,36.18,42.07,36.18,38.38,9.009999999999998,2.539999999999999,1.5348667830985558,5.239999999999998,3.513879622297721,4.484,11.52,3.31,3.51,3.68,3.31,8.01,1.642,1.7871475293000232,36.66000000000001,37.82866637881883,29.52,104.3,17.8,17.8,20.4,24.9,86.5,15.88,1.7880572504704548,677.58,324.9052892767393,607.0799999999999,1258.7,514.9,524.9,537.8,534.3,733.8000000000001,144.88000000000002,1.788582212482259,37.879999999999995,0.0014459362719795323,14.500224,2.845061962612666,115.6416
2046-10-18,M07,Pump,0.63,40.14,3.43,23.1,533.0,idle,60.68,10.9,21.45,0,none,0.0,0.8460000000000001,0.548616441605604,0.7100000000000001,1.82,0.51,1.82,0.54,0.66,-1.19,-0.006000000000000005,-0.39364594100362765,42.308,5.461544653300477,41.484,51.08,36.18,51.08,42.07,43.12,-10.939999999999998,-0.5959999999999994,-0.3969500283563624,5.209999999999999,3.532187707356331,4.432,11.52,3.31,11.52,3.91,3.58,-8.09,-0.02999999999999998,-0.5039227117012515,37.20000000000001,37.556823614357725,29.619999999999997,104.3,17.8,104.3,20.4,20.4,-81.19999999999999,0.5400000000000006,-0.3754301109638726,676.6200000000001,325.428220964319,608.0899999999999,1258.7,514.9,1258.7,528.7,537.8,-725.7,-0.9599999999999909,-0.4413260639836786,29.240000000000002,0.0011819887207882042,1.82819,0.6209675750087162,44.2964
2046-10-19,M07,Pump,0.53,36.67,3.86,22.0,535.5,idle,60.77,13.3,21.37,0,none,0.0,0.844,0.5500272720511185,0.7090000000000001,1.82,0.51,0.63,0.7,0.54,-0.09999999999999998,-0.0020000000000000018,-0.5707770109801478,42.406,5.326831140555805,41.033,51.08,36.18,40.14,42.07,36.18,-3.469999999999999,0.09800000000000039,-1.0767925938313352,5.245999999999998,3.513563717936417,4.442,11.52,3.31,3.43,3.51,3.68,0.4299999999999997,0.03599999999999994,-0.39446005971624365,37.52000000000001,37.384314892745834,29.840000000000003,104.3,17.8,23.1,17.8,20.4,-1.1000000000000014,0.3200000000000003,-0.4151462593309585,676.1600000000001,325.6750343517317,610.15,1258.7,524.9,533.0,524.9,537.8,2.5,-0.4599999999999909,-0.4319027925788347,23.37,0.0009897292065410047,2.06703,0.5863537882852374,38.2851
2046-10-20,M07,Pump,0.56,39.61,3.75,23.8,538.9,idle,61.25,11.2,20.88,0,none,0.0,0.8480000000000001,0.5473298822465251,0.714,1.82,0.53,0.53,1.82,0.54,0.030000000000000027,0.0040000000000000036,-0.5260947736687572,41.914,5.477109639216186,41.227999999999994,51.08,36.18,36.67,51.08,42.07,2.9399999999999977,-0.49200000000000016,-0.42065214803969325,5.213999999999999,3.529465965269983,4.455,11.52,3.31,3.86,11.52,3.91,-0.10999999999999988,-0.03200000000000003,-0.4147818781134508,38.2,37.02424881074535,29.929999999999996,104.3,17.8,22.0,104.3,20.4,1.8000000000000007,0.6800000000000004,-0.388933241570498,678.2,324.5504429206678,608.0600000000001,1258.7,524.9,535.5,1258.7,528.7,3.3999999999999773,2.0399999999999863,-0.42920895693602384,28.41,0.0010391538125968862,2.020875,0.6230364861161031,40.425000000000004
2046-10-21,M07,Pump,1.84,45.98,11.35,111.8,1224.1,normal,61.53,8.8,20.6,0,none,0.0,1.076,0.6892967430649849,0.8400000000000001,1.84,0.53,0.56,0.63,0.7,1.28,0.22800000000000004,1.1082152732595414,42.696,5.775926765463284,41.53,51.08,36.18,39.61,40.14,42.07,6.369999999999997,0.7819999999999994,0.5685569221451826,6.781999999999999,4.250949305743291,5.1899999999999995,11.52,3.31,3.75,3.43,3.51,7.6,1.568,1.0745582258546142,57.000000000000014,46.68184872088916,38.89,111.8,17.8,23.8,23.1,17.8,88.0,18.8,1.173901293788067,818.0400000000001,386.67226174113097,675.3700000000001,1258.7,524.9,538.9,533.0,524.9,685.1999999999999,139.83999999999997,1.050139705283225,37.17999999999999,0.0015031451555988472,13.893534999999998,1.9614031646661108,119.36820000000002
2046-10-22,M07,Pump,0.6,41.99,3.52,21.7,540.7,idle,61.88,12.4,20.25,0,none,0.0,0.8320000000000001,0.5647742911995861,0.842,1.84,0.53,1.84,0.53,1.82,-1.2400000000000002,-0.24400000000000005,-0.41071084950125286,40.878,3.432443735881839,41.891000000000005,51.08,36.18,45.98,36.67,51.08,-3.989999999999995,-1.8179999999999992,0.32395799895447597,5.181999999999999,3.4523281999252577,5.211,11.52,3.43,11.35,3.86,11.52,-7.83,-1.6,-0.48140030834992587,40.480000000000004,39.878026530910205,38.57,111.8,17.8,111.8,22.0,104.3,-90.1,-16.52,-0.47093486163256215,674.4399999999999,307.28374184131775,676.01,1258.7,524.9,1224.1,535.5,1258.7,-683.3999999999999,-143.6,-0.4352327776123797,29.590000000000003,0.0011096726260463726,1.903264,0.5360670612482555,43.316
2046-10-23,M07,Pump,0.59,43.97,3.78,18.6,556.3,idle,62.37,12.9,19.77,0,none,0.0,0.8240000000000001,0.5686211392482651,0.8350000000000002,1.84,0.53,0.6,0.56,0.63,-0.010000000000000009,-0.008000000000000007,-0.411449450093065,41.644,3.6472153761458563,41.976,51.08,36.18,41.99,39.61,40.14,1.9799999999999969,0.7659999999999997,0.6377293324324207,5.251999999999999,3.4112270519564043,5.231,11.52,3.43,3.52,3.75,3.43,0.2599999999999998,0.06999999999999992,-0.4315036282304869,39.58000000000001,40.415492079151754,38.39,111.8,17.8,21.7,23.8,23.1,-3.099999999999998,-0.9,-0.5191065853720963,679.1,304.7689288625099,677.86,1258.7,524.9,540.7,538.9,533.0,15.599999999999909,4.659999999999991,-0.402928081171262,31.07,0.0010605788053104656,2.102814,0.4699341915274906,43.03529999999999
2046-10-24,M07,Pump,2.07,63.21,12.28,97.7,1252.3,normal,62.55,9.9,19.58,0,none,0.0,1.1320000000000001,0.7558240535997752,0.9880000000000001,2.07,0.53,0.59,1.84,0.53,1.48,0.30799999999999994,1.2408653958465314,46.952,9.389969116029976,44.679,63.21,36.67,43.97,45.98,36.67,19.240000000000002,5.308,1.7314036562569752,6.935999999999998,4.467150098216915,6.090999999999999,12.28,3.43,3.78,11.35,3.86,8.5,1.684,1.1962616559419939,54.720000000000006,45.97941930907763,46.12,111.8,17.8,18.6,111.8,22.0,79.1,15.14,0.9347640133226568,822.46,379.7081879549105,749.3100000000001,1258.7,524.9,556.3,1224.1,535.5,696.0,143.35999999999999,1.1320269102238887,53.31,0.0016529585430571066,15.378243999999999,1.7854528900853635,135.7335
2046-10-25,M07,Pump,0.63,36.31,3.87,18.7,544.1,idle,62.62,15.9,19.52,0,none,0.0,1.1460000000000001,0.7431217935170492,0.9969999999999999,2.07,0.53,2.07,0.6,0.56,-1.44,0.01399999999999999,-0.6942745819632149,46.291999999999994,10.122441405115492,44.103,63.21,36.31,63.21,41.99,39.61,-26.9,-0.6599999999999995,-0.9861159960240344,6.959999999999998,4.446026315711525,6.087,12.28,3.43,12.28,3.52,3.75,-8.41,0.02400000000000002,-0.6949870022992133,53.70000000000001,46.88448570689435,45.949999999999996,111.8,17.8,97.7,21.7,23.8,-79.0,-1.0200000000000002,-0.7465140082245257,823.5,378.74326396650497,750.85,1258.7,524.9,1252.3,540.7,538.9,-708.1999999999999,1.0400000000000091,-0.7377026941776579,20.410000000000004,0.0011578753692726453,2.1056670000000004,0.34823084762926476,45.712599999999995
2046-10-26,M07,Pump,0.6,40.19,3.82,21.3,517.5,idle,62.68,14.4,19.45,0,none,0.0,0.898,0.655339606616291,0.9870000000000001,2.07,0.53,0.63,0.59,1.84,-0.030000000000000027,-0.24800000000000005,-0.45465668688901173,45.134,10.491514666624456,43.915000000000006,63.21,36.31,36.31,43.97,45.98,3.8799999999999955,-1.158,-0.47123347140528105,5.453999999999999,3.8182430514569403,6.118,12.28,3.43,3.87,3.78,11.35,-0.050000000000000266,-1.5059999999999998,-0.4279343102439484,35.60000000000001,34.74449596698703,46.3,111.8,18.6,18.7,18.6,111.8,2.6000000000000014,-18.1,-0.41157479608015335,682.1800000000001,319.01597452165566,750.11,1258.7,517.5,544.1,556.3,1224.1,-26.600000000000023,-141.32,-0.5162122323990328,25.79,0.001159420267450816,1.97685,0.5983144386757193,43.876
